month,snb_target_lower,snb_target_upper,libor_3m_chf,snb_policy_rate,confederation_5y,confederation_8y,confederation_10y,confederation_bonds,cantons,mortgage_bond_institutions,commercial_banks,other_banks,AAA,AA,A,workers_short_time,registered_unemployed_total,registered_unemployed_sa,jobless_rate_total,jobless_rate_sa,job_vacancies_total,job_vacancies_sa,registered_job_seekers,labour_force,snb_core_inflation_trimmed_mean1,sfso_core_inflation_12,sfso_core_inflation_23,sfso_inflation_according_to_the_national_consumer_price_index,apartments_fso,apartments_fahrländer,apartments_iazi,apartments_wuest_asking,apartments_wuest_transaction,houses_fso,houses_fahrländer,houses_iazi,houses_wuest_asking,houses_wuest_transaction,apartment_buildings_fahrländer,apartment_buildings_iazi,apartment_buildings_wuest_transaction,single_family_houses_wuest_asking,commercial_office_wuest_asking,commercial_retail_wuest_asking,commercial_industrial_wuest_asking,agriculture_forestry_fishing,mining_quarrying,manufacturing_total,manufacturing_chemicals_pharmaceuticals,manufacturing_other,electricity_gas_steam,water_waste,construction,trade_total,retail_trade,transportation_storage,accommodation_food,information_communication,financial_insurance_total,financial_activities,insurance_activities,real_estate_professional_technical,public_administration,education,health_social_work,arts_entertainment_recreation,other_service_activities,households_as_employers,taxes_products,subsidies_products,gdp
2021-04-01,NA,NA,NA,-0.75,-0.5976,-0.37365,-0.25135,-0.37365,-0.2281,-0.12525,-0.0132,0.1842,-0.1915,-0.0832,0.13255,366341,151279,150109.010828628,3.290634702112715,3.2651849902002,50101,48515.5196166023,246227,4597259,0.225829,0.2,0.3,0.3,104.7728,238.9840101438238,207.9812684515932,179.93663352185388,215.769567556314,105.9631,197.30459326504496,188.22273961971285,182.72761925693658,196.450273980213,161.79795823986032,147.83401732786137,155.62396344270832,138.9275196549135,128.78127332712444,117.63664151274544,116.75398516236012,1141.62345250902,185.481237741157,40249.5272460923,15882.811870604,24366.7830002356,2329.13802831106,545.7447617173,8643.90811460946,25038.3650141221,6573.10826622783,6065.46030082785,1732.50095817841,8621.3567690553,16060.9073388823,8153.31930655278,4734.42102753248,33577.4749945694,12155.3522802946,7451.44890800041,13870.4039713753,1350.24268644117,2389.06797323973,557.170329383592,9134.97607341389,-4149.89266504472,186961.315669317
2021-05-01,NA,NA,NA,-0.75,-0.535578947368421,-0.2893157894736842,-0.16026315789473683,-0.2893157894736842,-0.16142105263157894,-0.07952631578947368,0.012894736842105263,0.20157894736842105,-0.14894736842105263,-0.03742105263157895,0.17405263157894738,295473,142966,147328.985061978,3.109809562611112,3.20471361439453,55255,55570.2216356073,237367,4597259,0.336942,0.3,0.5,0.6,105.57656923076924,239.69128549689458,208.8605683230543,180.02011946958876,217.01930799779169,106.79561648351648,198.74811145518996,188.8943613623474,182.97234614368477,198.1658915019175,162.93973418663816,148.90636039746846,156.9829507401501,138.80005530454795,128.30808492577216,117.58248769527455,116.13085105254093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-01,NA,NA,NA,-0.75,-0.5465454545454546,-0.30713636363636365,-0.17872727272727273,-0.30713636363636365,-0.15786363636363637,-0.09381818181818181,0.0024090909090909093,0.17281818181818182,-0.16736363636363635,-0.04827272727272727,0.17077272727272727,196018,131821,140811.667365774,2.867382499006473,3.06294832128827,60717,57022.2627808643,226637,4597259,0.359737,0.3,0.5,0.6,106.40713076923076,240.42213669506773,209.7691781902308,180.10638828224816,218.31070645398532,107.65588351648351,200.2397469183398,189.5883704964031,183.22523059332454,199.9386962743455,164.1195693316419,150.01444823606246,158.3872376141733,138.66834214250358,127.81912357770815,117.52652875055465,115.48694580572777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-01,NA,NA,NA,-0.75,-0.6299545454545454,-0.4279090909090909,-0.3154090909090909,-0.4279090909090909,-0.2561818181818182,-0.18354545454545454,-0.07631818181818181,0.076,-0.2683181818181818,-0.14281818181818182,0.0740909090909091,115631,128279,136517.058316084,2.790336589693989,2.96953159080409,56812,54908.9662960071,219183,4597259,0.35396,0.3,0.5,0.7,107.2109,241.1294120481385,210.64847806169192,180.18987422998305,219.560446895463,108.4884,201.6832651084848,190.25999223903764,183.46995748007274,201.65431379605,165.26134527841975,151.08679130566955,159.7462249116151,138.54087779213802,127.34593517635588,117.47237493308376,114.86381169590858,1155.74029086768,184.527914517042,42232.2661617641,17053.9719323224,25178.3702219136,2371.71674624677,540.157036015976,8694.61009358357,23432.1581696666,6314.05089072098,6543.41808698026,2686.15112289872,8700.35141751571,16437.8971349756,8309.79500672802,4786.07991786948,34360.3728972044,12203.1456643172,7443.71250293263,14008.3480754258,1515.7903858646,2463.38366360998,590.250945047107,9269.95671301888,-4165.8671320147,190705.735670624
2021-08-01,NA,NA,NA,-0.75,-0.6575,-0.48313636363636364,-0.38577272727272727,-0.48313636363636364,-0.3139090909090909,-0.233,-0.1365,0.007363636363636364,-0.33104545454545453,-0.21163636363636362,-0.005681818181818181,90147,126355,132266.614260687,2.748485564985571,2.87707554133206,58450,55528.0989404009,214415,4597259,0.561991,0.5,0.7,0.9,108.15427717391304,241.96199476925796,211.67756242005228,180.26111050590106,220.7588637868091,109.47072934782608,202.65598980815528,191.64926777007307,184.3162415288761,202.63874674948255,167.12617069423152,152.17259131492165,159.69657576846572,138.35475244939428,126.60208325041874,117.26618754879613,114.89313530019894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01,NA,NA,NA,-0.75,-0.5572727272727273,-0.3507727272727273,-0.2395,-0.3507727272727273,-0.18486363636363637,-0.08463636363636363,0.005363636363636372,0.14122727272727273,-0.20195454545454544,-0.08372727272727273,0.1195909090909091,78706,120294,126401.123685362,2.616646136317314,2.74948885162576,60588,58133.3591949662,208282,4597259,0.546817,0.5,0.7,0.9,109.09765434782608,242.7945774903774,212.70664677841265,180.3323467818191,221.95728067815517,110.45305869565217,203.62871450782575,193.03854330110846,185.16252557767947,203.62317970291508,168.99099611004328,153.25839132417374,159.64692662531635,138.16862710665055,125.85823132448162,117.0600001645085,114.92245890448929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01,NA,NA,NA,-0.75,-0.4165714285714286,-0.19185714285714286,-0.08914285714285715,-0.19185714285714286,-0.029571428571428568,0.07333333333333333,0.17061904761904761,0.3081904761904762,-0.027952380952380958,0.09433333333333332,0.2966190476190476,67012,116733,120886.400534239,2.5391869372597893,2.62953208714669,53206,55873.645769135,203853,4597259,0.624771,0.6,0.8,1.2,110.0106,243.60030270436397,213.7025348671485,180.40128511335266,223.117038960103,111.4037,204.57006099137783,194.38300349243306,185.98151014103757,204.575856754624,170.7956658672805,154.30916552667577,159.59887906742986,137.98850580722115,125.13837462196182,116.86046398616563,114.9508365860606,1188.74378986171,177.586463479103,43579.6513284448,18153.858736991,25425.8782089153,2322.28913669387,552.636270286919,8554.92437818125,23067.7492818946,6566.58236057431,6685.3071869981,2799.53266048969,8844.20426660047,16424.9761529787,7998.21738652503,4981.61009383329,34738.5357973198,12245.6943552361,7463.2737149589,14187.0507757778,1589.31578853796,2495.45518813894,592.073792186776,9337.94669515347,-4210.55434573284,192639.156600435
2021-11-01,NA,NA,NA,-0.75,-0.41945454545454547,-0.22436363636363638,-0.14300000000000002,-0.22436363636363638,-0.047136363636363636,0.03318181818181818,0.14181818181818182,0.28895454545454546,-0.05740909090909091,0.08922727272727272,0.27945454545454546,62586,116244,116668.045255201,2.52855016434793,2.5377740356852,50552,54395.1801686838,206349,4597259,0.696795,0.6,0.9,1.5,109.56868152173912,245.63680837575694,214.4263241991953,180.70262219139263,224.80798550101906,111.61210760869565,204.41796539097248,195.5859526581296,187.1579244673564,206.0879789077779,171.7662956847264,154.89303911655662,160.85550363041804,138.13174424324743,125.0061738705388,117.60146948392908,113.74285628907549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01,NA,NA,NA,-0.75,-0.4896666666666667,-0.3198095238095238,-0.24285714285714285,-0.3198095238095238,-0.13385714285714287,-0.043095238095238096,0.05409523809523809,0.20576190476190476,-0.14642857142857144,0.018619047619047622,0.21071428571428572,62079,121728,114243.025416893,2.64783863602203,2.48502478143809,47531,58020.2518236045,209676,4597259,0.740223,0.7,1,1.5,109.14101847826088,247.60762031581467,215.12676548827284,180.99423871852812,226.44438537932493,111.81379239130435,204.27077610025762,196.7500970120295,188.29638994443914,207.5513229269591,172.70561486289986,155.4580780745058,162.07159191718083,138.27036208456315,124.87823765948428,118.31857157853888,112.57384309844475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-01,NA,NA,NA,-0.75,-0.2799047619047619,-0.07880952380952382,0.006761904761904763,-0.07880952380952382,0.10019047619047619,0.1929047619047619,0.30223809523809525,0.4409047619047619,0.09076190476190477,0.2655238095238095,0.4646666666666667,81620,122268,111224.611976416,2.6595847656179474,2.41936797505679,58412,60708.8608733187,206867,4597259,0.774586,0.7,1,1.6,108.6991,249.64412598720767,215.85055482031964,181.2955757965681,228.135331920241,112.0222,204.11868049985227,197.95304617772604,189.47280427075796,209.063445080113,173.67624468034577,156.04195166438666,163.328216480169,138.41360052058943,124.74603690806127,119.05957707630233,111.36586280145964,1247.73239755589,169.549668249264,43657.3898130535,17543.4575005474,26117.0981369388,2706.31681029503,563.791576702414,8405.14775840981,22443.0148606033,6428.13639514794,6821.04762711791,2949.65904307363,8994.22897123018,16795.7344708412,7958.98241861502,5325.41192930057,34723.9093168161,12317.8026422425,7508.0201670343,14383.0619090084,1690.24360843797,2515.98535450292,589.72659022865,9424.94886751512,-4271.07299494906,193071.78599829
2022-02-01,NA,NA,NA,-0.75,-0.021200000000000004,0.17425,0.23995,0.17425,0.36755,0.45955,0.58445,0.75925,0.364,0.5664,0.7484,73189,117970,109375.945556418,2.566094274871179,2.37915561329953,67826,64833.8119645493,201909,4597259,0.966656,1.1,1.5,2.2,109.92005222222222,251.50387489984723,216.4501679731243,181.97828597291436,229.27956190279656,112.80911777777777,205.7759834546955,198.35402923295823,189.8365173294665,210.63622294570342,172.72981720004032,156.4634105149381,162.61440156080167,138.8740352124348,124.99050138120427,119.5190490814118,109.78744822801343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-01,NA,NA,NA,-0.75,0.030217391304347842,0.2761304347826087,0.3725652173913043,0.2761304347826087,0.5484782608695652,0.6710434782608695,0.7815217391304348,1.0801739130434782,0.6016956521739131,0.8410434782608696,1.0408260869565218,35044,109500,106025.34958955,2.3818540569500217,2.3062731420951,71138,66937.9790398434,193595,4597259,1.07007,1.3,1.8,2.4,111.02284777777777,253.1836481112636,216.99175404662526,182.59492742251746,230.31305995155643,113.51988222222222,207.27290225261842,198.71620747639375,190.16503235023546,212.05679650172058,171.8749794758934,156.84408302511358,161.96966550459888,139.28991170829514,125.21130800210761,119.93405605376871,108.3617834519975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01,NA,NA,NA,-0.75,0.3874736842105263,0.6716842105263158,0.7748947368421053,0.6716842105263158,0.9990526315789474,1.1338947368421053,1.2280526315789473,1.442736842105263,1.0408947368421053,1.2247368421052631,1.4238947368421053,15537,104391,103631.135537683,2.2707226197175316,2.254193978144,69535,68968.0128376753,183220,4597259,1.073329,1.3,1.8,2.5,112.2438,255.04339702390317,217.59136719942992,183.27763759886372,231.457289934112,114.3068,208.93020520746165,199.11719053162594,190.528745408944,213.629574367311,170.92855199558795,157.265541875665,161.25585058523154,139.7503464001405,125.45577247525061,120.39352805887818,106.78336887855129,1287.69615344235,164.325110638644,43856.7612871772,17208.4369179491,26641.5856609524,2860.78338965741,570.930575140063,8275.95152219725,22248.4335331133,6399.04666479946,6912.82993098611,3367.42801139517,9244.88217222877,16897.0261718325,7782.84034305212,5584.2947416546,34793.4536605359,12348.2729531498,7577.38954289516,14507.5241461562,1775.36167265219,2559.93471819897,600.059919792911,9501.90426762546,-4299.06404999361,194422.470836684
2022-05-01,NA,NA,NA,-0.75,0.35185714285714287,0.6642857142857143,0.7915714285714286,0.6642857142857143,1.0788571428571427,1.2055238095238094,1.3543809523809525,1.5463809523809524,1.1374285714285715,1.3435714285714286,1.5805238095238094,11108,98004,101008.703774478,2.131792009108036,2.19715060157537,71048,69818.9952116784,175456,4597259,1.331929,1.6,2.2,2.9,112.65812967032967,256.39101122348205,218.09142704999368,183.88700035923708,232.3266625345064,114.82655824175824,209.62544051222233,200.41565923405273,191.2029940181532,214.47736567319362,169.8761088838307,158.24267691572754,162.62350505709426,139.84138042949417,125.05977234593675,120.31533380456328,109.19800286827478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-01,NA,NA,NA,-0.25,0.7823809523809524,1.0782857142857143,1.1986666666666668,1.0782857142857143,1.5416190476190477,1.7185238095238096,1.8965714285714286,2.129952380952381,1.6118095238095238,1.891857142857143,2.158857142857143,7018,92511,98809.3296215618,2.0123077686073376,2.14930961300118,71742,67139.2120275687,168944,4597259,1.404053,1.6,2.3,3.4,113.08627032967033,257.78354589638025,218.6081555622429,184.5166752116229,233.2250142215806,115.36364175824176,210.34385032714172,201.75741022656044,191.8997175810027,215.35341668927236,168.78858433501492,159.25238312379216,164.03674801135244,139.9354489264929,124.65057221231241,120.23453307510457,111.69312465765573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-01,NA,NA,NA,-0.25,0.32904761904761903,0.6194761904761905,0.7560476190476191,0.6194761904761905,1.2225238095238096,1.4214761904761906,1.6295238095238096,1.9348571428571428,1.364,1.6431428571428572,1.9433333333333334,3849,91474,97306.2042186683,1.9897508493648062,2.11661349118395,68004,66395.6646337858,163315,4597259,1.450041,1.6,2.3,3.4,113.5006,259.1311600959591,219.10821541280666,185.12603797199625,234.094386821975,115.8834,211.0390856319024,203.05587892898723,192.5739661902119,216.201207995155,167.73614122325768,160.2295181638547,165.40440248321516,140.02648295584657,124.25457208299855,120.15633882078967,114.10775864737923,1308.40977680774,157.657351096773,43800.4877118975,17336.527215558,26460.8185118788,2812.15539505363,602.898472428338,8122.89838338943,22482.576407647,6416.6663556289805,6876.76334026212,3522.26286641465,9486.94540605174,16892.4003598709,7573.51005028756,5764.33588632357,35033.8859631324,12387.6508722968,7669.00106245899,14627.8938853935,1768.28899899303,2555.6027635216,607.102469125693,9537.30837320415,-4288.55202771966,195392.508386572
2022-08-01,NA,NA,NA,-0.25,0.3713181818181818,0.5233636363636364,0.5853181818181818,0.5233636363636364,1.1836818181818183,1.349409090909091,1.5591818181818182,1.8460454545454545,1.2666818181818182,1.5437272727272726,1.8371363636363636,2956,91372,95613.4183979011,1.9875321359966884,2.0797918585379,68262,65148.8116539907,161394,4597259,1.67346,1.9,2.5,3.5,113.69519239130436,258.525591561739,220.21619623864132,185.74214695028152,234.30381410735038,116.64670760869565,211.78007684163936,204.00385517369375,192.81251960694237,216.0634130295825,166.15547767538894,161.12837619038177,165.92349707249744,140.06528094706704,124.23316029256165,120.68324635062879,113.48178094786762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01,NA,NA,NA,0.5,0.9447727272727273,1.0438636363636364,1.0792727272727274,1.0438636363636364,1.7499090909090909,1.9163636363636365,2.1270454545454545,2.436818181818182,1.8003181818181817,2.1079090909090907,2.42,3064,89526,94034.7594948398,1.9473777744521248,2.04545272508771,69842,66277.8630633261,159399,4597259,1.763867,1.9,2.5,3.3,113.8897847826087,257.9200230275189,221.324177064476,186.35825592856676,234.51324139272572,117.4100152173913,212.52106805137632,204.95183141840027,193.05107302367284,215.92561806401002,164.5748141275202,162.02723421690885,166.44259166177972,140.10407893828747,124.21174850212475,121.21015388046791,112.85580324835603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-01,NA,NA,NA,0.5,0.9248095238095239,1.1722380952380953,1.2526190476190475,1.1722380952380953,1.8486666666666667,2.022,2.287904761904762,2.5902857142857143,1.9496666666666667,2.229047619047619,2.6575238095238096,3882,89636,92802.9031032513,1.9497705045549967,2.01865727171889,62889,65366.3807689343,160094,4597259,1.800353,1.8,2.4,3,114.0781,257.3339889621446,222.39641657334826,186.95449042368153,234.715912959218,118.1487,213.2381563188637,205.86922778424528,193.28193116889588,215.792268097327,163.04513972635692,162.89709682322538,166.94494126431096,140.14162538140405,124.19102741460517,121.72006439321545,112.25001837786093,1312.61681794558,154.937217821237,43291.4971614978,17465.2046814174,25831.0751275679,2896.79094538523,620.21578562588,8142.33392025303,22688.5164170168,6374.36439269954,7052.11463909615,3558.58197092405,9482.3444752917,16955.2230018164,7454.06545340076,5869.52573341456,35067.0518981556,12388.5502613896,7746.55055491528,14690.712316409299,1868.66603256928,2570.65416108999,614.864559214834,9521.39065474671,-4330.80138964156,195772.759738098
2022-11-01,NA,NA,NA,0.5,0.8565909090909091,1.0029545454545454,1.0683636363636364,1.0029545454545454,1.572,1.7513181818181818,2.0003636363636366,2.253318181818182,1.6324545454545454,1.9012272727272728,2.2925454545454547,3484,91327,91661.0744656727,1.9865532918636952,1.99382011032384,56446,62287.9233857373,164496,4597259,1.935828,1.9,2.5,3,113.65255760869566,258.2137622313498,223.0653214062825,187.42805877368335,235.21556613645163,117.62291304347826,212.92017685629045,206.59491994398613,193.1440754508159,216.0476765917187,159.54919807782747,163.12245154212675,165.0034619474755,140.15502887830655,124.04739933630631,121.36996784204563,112.71651647283937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01,NA,NA,NA,1,1.128,1.2078095238095239,1.2416666666666667,1.2078095238095239,1.528047619047619,1.711952380952381,1.9153809523809524,2.1193809523809524,1.5535714285714286,1.8138095238095238,2.152285714285714,3899,96941,90998.5244239698,2.108669535477553,1.97940826096528,48473,59991.660587574,167904,4597259,1.861531,1.8,2.5,2.8,113.24074239130435,259.0651557176774,223.71264866396078,187.88635072529797,235.69910146925838,117.11408695652175,212.61245479573572,207.29720267921923,193.01066669138365,216.2948461024203,156.16602874054087,163.34053675396683,163.12461099569924,140.16800000434122,123.90840442182353,121.03116472801032,113.16796624217336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-01,NA,NA,NA,1,1.1030952380952381,1.192904761904762,1.2373809523809525,1.192904761904762,1.5101428571428572,1.6841428571428572,1.8977142857142857,2.0559523809523808,1.5313809523809523,1.7858095238095237,2.1266190476190476,3392,100776,91686.2423401172,2.1363624896839783,1.94366762875587,51810,52551.5081757671,169516,4717177,2.209394,2,2.7,3.3,112.8152,259.9449289868826,224.381553496895,188.35991907529979,236.198754646492,116.5883,212.29447533316247,208.02289483896007,192.87281097330367,216.550254596812,152.67008709201141,163.5658914728682,161.1831316788638,140.18140350124372,123.76477634352467,120.6810681768405,113.63446433715181,1305.94118628773,161.939838421073,43651.2266491491,17393.3119228943,26257.8200439096,2618.14873169537,647.70230286371,8185.95147117388,23184.1787558808,6293.50357977841,7300.3077169746,3560.56359409249,9673.76999111821,16661.3935736209,7083.53866535842,5901.8732951576,35259.5605599007,12362.4836392512,7827.43952530858,14681.9815446729,1926.97718900558,2606.35446813411,626.2371558382,9511.26368861059,-4382.49655823293,197005.898170852
2023-02-01,NA,NA,NA,1,1.2056499999999999,1.30435,1.34965,1.30435,1.64605,1.82295,2.02805,2.1385,1.67105,1.9057,2.1925,3850,98452,91296.6021026623,2.0870957354366815,1.93540759871131,55001,52523.6091912594,166763,4717177,2.262391,1.9,2.6,3.4,113.44071111111111,260.6218676049171,224.74623050210954,189.01238123571582,237.2466143201194,116.86313222222222,213.61623775958657,208.83154400034496,193.0749509920745,216.4340905819746,151.87487606123563,164.44022225599971,160.61506843311196,140.65907609134413,123.8734933613411,121.20512121643966,113.73974540022621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-01,NA,NA,NA,1.5,1.1550434782608696,1.2006956521739132,1.2155652173913043,1.2006956521739132,1.670391304347826,1.876695652173913,2.1015652173913044,2.182826086956522,1.7257826086956523,1.9461739130434783,2.2614347826086956,3418,92755,89835.988071503,1.9663243503476762,1.90444386698873,56742,53034.5873879022,161864,4717177,1.844893,1.8,2.3,2.9,114.0056888888889,261.2332960341096,225.07561618423875,189.60170189673673,238.1930682188796,117.11136777777779,214.8100876931309,209.56193679127324,193.2575290735449,216.3291682459924,151.15662093666396,165.22994038269914,160.10197904985228,141.09052230175743,123.97168937743335,121.67845944575502,113.83483797332566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-01,NA,NA,NA,1.5,1.037,1.0891666666666666,1.1144444444444446,1.0891666666666666,1.7504444444444445,1.9658333333333333,2.1843333333333335,2.2146666666666666,1.8423333333333334,2.0530555555555554,2.2745555555555557,2836,90534,89919.6380614604,1.919241105432338,1.90621717314106,52223,52225.0444241967,156036,4717177,1.748198,1.7,2.2,2.6,114.6312,261.91023465214414,225.44029318945329,190.25416405715276,239.240927892507,117.3862,216.131850119555,210.37058595265813,193.45966909231572,216.213004231155,150.36140990588817,166.10427116583065,159.53391580410045,141.56819489185784,124.08040639524978,122.20251248535419,113.94011903640006,1299.62543690066,161.860517056855,42437.0854429658,17440.8498542312,25037.1857119534,2485.56379314273,668.945019103544,8147.31313536006,23449.5253636524,6351.54930602468,7275.56577472527,3605.43482239549,9728.68324200612,16541.792259977,6849.94245298968,5963.06172253722,35464.5605415867,12310.1866724453,7843.24726209598,14768.6635867696,1969.31166426346,2626.18393639338,631.727155350187,9459.59735044874,-4421.02557490785,196315.914202095
2023-05-01,NA,NA,NA,1.5,0.9024,0.9721,1.0129,0.9721,1.6195,1.83995,2.06065,2.0642,1.7038,1.90295,2.1624499999999998,3163,88076,90793.9086565705,1.8671336691415228,1.92475094016126,51807,51015.3338926982,153468,4717177,1.630863,1.5,2,2.2,114.77566153846155,261.4592052094697,226.62499874146008,190.0275851395825,238.99118268355215,117.36124395604396,218.16314585771175,211.40360415680556,192.91387875991958,216.67330788054247,149.9670090436907,166.4299828458515,161.07673571735157,142.85246649389833,122.79240486932873,120.30517655242176,112.61756649929464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-01,NA,NA,NA,1.75,0.9171818181818182,0.9177272727272727,0.9389545454545455,0.9177272727272727,1.6246818181818181,1.7998181818181818,2.0371363636363635,2.0602272727272726,1.7011363636363637,1.8442727272727273,2.176727272727273,3626,85099,90882.0882316597,1.8040238897120036,1.92662026953111,51731,47872.8776010687,150618,4717177,1.578633,1.5,1.9,1.7,114.92493846153846,260.9931414520394,227.84919447853375,189.79345359142656,238.73311263429883,117.33545604395604,220.2621514538071,212.47105630109124,192.34989541644356,217.14895498490952,149.55946148608666,166.76655158187305,162.6709829610444,144.17954714934015,121.4614699592103,118.34459608839158,111.25092887761902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-01,NA,NA,NA,1.75,0.9726190476190476,0.9301428571428572,0.9357142857142857,0.9301428571428572,1.5437619047619047,1.7143809523809523,1.945095238095238,1.99,1.656952380952381,1.7724285714285715,2.1135238095238096,3534,87601,93151.3460656757,1.8570640872708402,1.97472653804756,49204,47578.5053613004,150673,4717177,1.499752,1.4,1.9,1.6,115.0694,260.542112009365,229.03390003054054,189.5668746738563,238.483367425344,117.3105,222.29344719196385,213.50407450523866,191.80410508404742,217.609258634297,149.1650606238892,167.0922632618939,164.2138028742955,145.46381875138064,120.17346843328926,116.44726015545915,109.9283763405136,1291.85483792622,160.774729429731,42808.9321289496,18278.5319251915,24624.6110354239,2478.44263386346,683.798320372466,8105.42096814066,23574.6331235336,6318.41492739375,7195.0498085085,3650.79914010337,9821.50930837864,16480.216884432,6731.55151098656,6053.93528432048,35619.6032590881,12358.2480404159,7860.59734766276,14926.6556865901,1999.04631173924,2616.44786625294,631.551773578899,9475.45768519737,-4395.4270372296,197186.986783887
2023-08-01,NA,NA,NA,1.75,0.9754090909090909,0.9819545454545454,0.993090909090909,0.9819545454545454,1.549409090909091,1.7146818181818182,1.9386363636363637,1.9888181818181818,1.6695909090909091,1.7967727272727272,2.1325454545454545,3761,89881,94025.1883932768,1.9053980802501158,1.99325122617355,47366,45859.8420060838,152317,4717177,1.356964,1.3,1.7,1.6,115.7120097826087,261.11350061358183,229.93949426589768,190.34559275807948,239.61439434420637,117.52780326086956,221.83368365882626,214.32456428945017,192.36013686464034,218.12275696594003,149.9925170205413,167.71711043702953,164.53910712939873,145.90649819723228,120.03667786584161,116.41588397081115,110.59793834418768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-01,NA,NA,NA,1.75,1.018047619047619,1.0272380952380953,1.0380952380952382,1.0272380952380953,1.56215,1.73745,1.94885,2.0258,1.6796,1.81755,2.144,6270,90826,95364.4128235235,1.9254312483928417,2.02164160521268,47191,46049.7483588844,153535,4717177,1.327021,1.2,1.7,1.7,116.35461956521739,261.68488921779874,230.8450885012548,191.12431084230266,240.74542126306875,117.74510652173913,221.37392012568867,215.14505407366167,192.91616864523326,218.63625529758303,150.81997341719338,168.34195761216517,164.86441138450195,146.34917764308395,119.89988729839398,116.38450778616317,111.26750034786177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
