ticker,country,country_code,folder,year,debt_to_assets,dividend_per_share,dividend_yield,fa_total_assets,net_debt_ebitda,net_income,pe_ratio,profit_margin,snb_target_lower,snb_target_upper,libor_3m_chf,snb_policy_rate,confederation_5y,confederation_8y,confederation_10y,confederation_bonds,cantons,mortgage_bond_institutions,commercial_banks,other_banks,aaa,aa,a,workers_short_time,registered_unemployed_total,registered_unemployed_sa,jobless_rate_total,jobless_rate_sa,job_vacancies_total,job_vacancies_sa,registered_job_seekers,labour_force,snb_core_inflation_trimmed_mean1,sfso_core_inflation_12,sfso_core_inflation_23,sfso_inflation_according_to_the_national_consumer_price_index,apartments_fso,apartments_fahrlander,apartments_iazi,apartments_wuest_asking,apartments_wuest_transaction,houses_fso,houses_fahrlander,houses_iazi,houses_wuest_asking,houses_wuest_transaction,apartment_buildings_fahrlander,apartment_buildings_iazi,apartment_buildings_wuest_transaction,single_family_houses_wuest_asking,commercial_office_wuest_asking,commercial_retail_wuest_asking,commercial_industrial_wuest_asking,agriculture_forestry_fishing,mining_quarrying,manufacturing_total,manufacturing_chemicals_pharmaceuticals,manufacturing_other,electricity_gas_steam,water_waste,construction,trade_total,retail_trade,transportation_storage,accommodation_food,information_communication,financial_insurance_total,financial_activities,insurance_activities,real_estate_professional_technical,public_administration,education,health_social_work,arts_entertainment_recreation,other_service_activities,households_as_employers,taxes_products,subsidies_products,gdp
ISN,Switzerland,SW,SW_ISN,2026,NA,6.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13735,144259.2857142857,143184.42882396543,3.058169869697188,3.035383849789089,47349.142857142855,45799.92971622883,230823.57142857145,4717177,0.4311591428571429,0.35714285714285715,0.4857142857142857,0.37142857142857144,127.65815,297.5501919410251,250.71261325460657,200.20394467532435,268.2557215622825,126.7678,237.3157070730241,230.73341094295697,202.3551903314401,242.012562278886,182.3372638553552,178.0171758625931,173.90794632438457,154.0972480081424,126.09047609388811,126.48260039354112,116.29965671180864,1265.44369042905,166.641214959574,43438.0008692238,19931.6066183694,23867.3875935654,1569.34127037842,690.916121386893,8294.63001073517,25178.4642740244,6724.04132817081,7441.03290215606,3671.35842678367,10482.9491888992,17868.3671899227,7551.62233626218,6372.71113379021,36488.369774043,12772.9135387639,8008.25050413898,16165.842947022,1964.57189112555,2508.20617768326,633.845644816186,9740.20072080323,-4627.32036962512,203331.517668815
ISN,Switzerland,SW,SW_ISN,2027,NA,7.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOBN,Switzerland,SW,SW_MOBN,2004,50.0359,0,NA,498.1389,9.2063,18.5444,NA,20.4558,0.07291666666666667,0.9573863636363636,0.46788479720381326,NA,1.9370984751073996,2.480751220524962,2.7332676652930084,2.480751220524962,2.574409033494474,2.5775288004266264,2.609328591694982,2.9106015611327396,2.6019777146258267,2.6794102304096867,2.777136131501349,5283.833333333334,153091.33333333334,153113.0366274716,3.8786875798288047,3.8792374496064226,8975.416666666666,8890.241656490789,220507.58333333337,3946988,0.77670725,0.775,0.6833333333333333,0.8,NA,114.19277924396268,109.78869467841666,124.30135486371532,108.90413744465984,NA,104.42597392348424,106.62584252838656,114.32244946228757,107.01106569129296,NA,82.78220694524298,NA,113.49036105636743,109.57455873731234,104.83459560008424,108.58790848402715,1213.45295268859,194.364484722608,22059.272887753876,3607.727861768185,20034.1225306844,3071.4399637396,430.704792340034,7241.129555270288,18491.989940626725,4857.4560429368,6347.175432816108,3328.8653453712,5628.062949538627,10806.867458841623,5879.221923312527,3524.8360119181752,23951.2727586314,9738.910412354451,7001.230863322442,8261.74773394315,1142.3329218588474,2121.2037055201827,457.2911589063425,7038.011764003122,-2950.9648627473525,133514.03746122174
MOBN,Switzerland,SW,SW_MOBN,2005,47.1228,0,0,657.5465,9.9994,23.292,11.5715,22.8648,0.26136363636363635,1.2613636363636365,0.797691961038961,NA,1.617673033910534,1.947525901875902,2.1078405303030303,1.947525901875902,2.0746213924963923,2.0682137265512264,2.1321876443001444,2.465619715007215,2.139093668831169,2.206451911976912,2.369529292929293,3266.5,148537.25,148604.62502330958,3.7633063490438783,3.7650133474768506,8802.083333333334,8830.222404883052,217153.75,3946988,0.780214,0.475,0.30833333333333335,1.175,NA,119.16632741847168,111.137117929379,127.02144501251136,114.31143849784496,NA,109.20360208610448,107.4339773385523,115.65141678545196,111.10634404757478,NA,86.92745747889089,83.84736985101739,117.74488113682582,110.06534120085315,105.00924143212616,105.61707105864048,1169.29261948485,200.9027819769145,23154.0935150562,3882.819877915033,20846.673073887,3236.126377150747,472.97449186143126,7422.843258835707,19126.3217042406,4968.343437526915,6379.888116632777,3368.9821787427727,5870.366308220353,11355.467594786574,6296.5429749777395,3621.4470128104776,24557.4976171239,9778.361178739922,7083.405175693042,8349.593143354472,1232.377726692455,2137.057581523845,466.320687450605,7204.976276815125,-2960.630209642425,137750.6767661465
MOBN,Switzerland,SW,SW_MOBN,2006,33.6832,0,0,714.2036,8.0847,26.0554,15.1724,28.2861,0.9210427253905514,1.9210427253905515,1.5096628588706615,NA,2.275465559732665,2.4338628439511165,2.500959875947004,2.4338628439511165,2.55196070414563,2.5543260269690475,2.5885347753166403,2.795302725687737,2.617737045388504,2.715745084177836,2.862118455765567,1262.5,131532.33333333334,131416.62879479132,3.332473606034103,3.329542141876066,11225.833333333334,11259.945991281404,197413.91666666663,3946988,0.951502,0.31666666666666665,0.29166666666666663,1.075,NA,126.67654372489682,116.67885707456766,128.79568920464473,122.64915585735766,NA,114.53185290518238,112.28063330577628,118.54220524322878,118.1724635930282,NA,90.3943239468577,88.26671567347582,121.52131324060666,110.63934580636686,106.79413710427036,107.77614408636713,1118.70165342675,192.45618217825125,24707.520992271824,4332.067914408693,21893.98613666405,3402.136069179175,492.8007439823973,7259.665234634565,20320.531730305825,5044.075679645615,6559.747780143785,3453.6566058188027,6092.6357868476725,12154.619670693177,6739.747915332493,3717.723795238952,25029.01862277125,9880.579348885622,7024.066639738276,8430.15947254915,1277.4622406656274,2186.1602371140552,471.9930038247375,7525.2302356632,-2931.4659240126753,143258.9134115275
MOBN,Switzerland,SW,SW_MOBN,2007,34.8904,0,0,834.3287,7.6219,31.593,14.1304,28.9568,1.9107683982683985,2.9107683982683983,2.545297130639098,NA,2.701639732138608,2.8505421189958544,2.911864464739505,2.8505421189958544,2.971644787497205,2.982251133758406,3.026166393459818,3.207843864228307,3.0788234801090537,3.2270468587816517,3.3276795057253885,740.0833333333333,109188.75,109014.51842194992,2.7663816054165857,2.761967313352609,13235.916666666666,13262.89257259064,167659.16666666666,3946988,0.96578525,0.5916666666666667,0.7666666666666666,0.7333333333333334,NA,134.76037950618982,126.65889136262572,132.07966529566363,131.91535512692303,NA,121.45526107632936,120.26216622237968,120.7801649625702,124.5272772311483,NA,92.0860057032587,95.24976207907464,124.65245714688652,110.3726954878852,109.84845065109728,108.2564471291758,1195.4869913979226,193.0469159055225,26018.528836204925,4660.996606493098,22876.190050917274,3563.2462995349274,468.56032201074623,7079.463327408932,21546.429578530475,5212.886549750272,6733.430661661915,3596.39132086235,6167.317929123525,13105.44633691175,7385.725480604733,3782.1162843050774,25796.287095566524,10088.67863199535,7069.510155620095,8726.27251508005,1328.2275365612625,2224.48367781699,491.446248075425,7797.462968633425,-2870.084369790922,149277.42304448952
MOBN,Switzerland,SW,SW_MOBN,2008,40.1162,5.5443,0.0253,1018.0154,8.5499,28.3968,13.6451,22.6689,1.9752717391304349,2.975271739130435,2.5772949099952616,NA,2.436649909771134,2.787666861240717,2.9248045201112136,2.787666861240717,3.013755095536932,3.081128778674288,3.1505857587810104,3.56792238167058,3.5957303254843302,3.9989657709408566,4.432981950924742,2084.166666666667,101725.08333333331,101626.8261925614,2.5772838258776902,2.5747944050643543,13961.833333333334,13888.46956547336,154437.75,3946988,1.78256725,1.1666666666666667,1.425,2.433333333333333,NA,141.75192332646603,135.21637328541266,137.78057800795762,138.01325766776483,NA,126.38294912390268,130.80951793457172,124.4673563574395,129.35178805591983,NA,92.777324810387,92.69110942043332,130.00316209236405,111.06769407695226,109.50043433248536,107.93528592185464,1195.4784822157976,190.56336663938825,26883.619484888623,4861.82355387791,23554.9390170632,3722.100551619773,416.97329792682547,7164.737094491355,22457.20488498755,5414.295595857968,6564.70049558105,3736.19115319075,6464.636795450087,12596.214797696275,6590.626240381357,4173.004313243975,26991.96322950475,10220.083917992,7032.746225835885,9206.494970413103,1327.41661187826,2288.265363359265,527.6811914739798,7966.4497394457,-2968.17816757045,152643.39605759425
MOBN,Switzerland,SW,SW_MOBN,2009,43.4255,5.8241,5.9443,1313.7082,8.3631,41.4404,12.4982,24.2309,0,0.7992424242424242,0.37539150287733497,NA,1.3935635791141223,1.97981850694754,2.2193837540161336,1.97981850694754,2.2992985035876914,2.321562916513946,2.411916221837532,3.078619557581371,3.1308191175402276,3.251889732070625,4.843741449886244,67390.5,146088.91666666666,146654.80627541276,3.701275926520847,3.71561317833783,12872.916666666666,12890.3286883573,204069.83333333337,3946988,1.1800296666666668,0.8,0.8916666666666667,-0.48333333333333334,NA,148.21758801619262,136.73738947486453,146.69643272086913,142.64844012622729,NA,131.41587883972218,129.67947717545962,130.71097658030175,129.61986872178394,NA,98.42288870384688,97.6303735340596,134.5432263387525,115.80058066642046,101.84246099929766,112.29131595924603,1258.14031454198,174.37945297752626,23730.81597149145,4712.279537471422,20072.0072273603,3422.15063869965,578.2971062479018,7281.773521982663,23592.490339108,5535.536399223465,6150.76333897605,3500.0028800393975,6594.924150128997,12216.786727955276,6181.34777032831,4385.165628675825,26658.809098600024,10417.211847059074,6984.789644262293,9505.767461621705,1441.7707350251849,2278.390426809645,522.6961902748875,7992.149217930792,-3137.3835044946727,149961.60033803576
MOBN,Switzerland,SW,SW_MOBN,2010,45.465,6.3798,4.8534,1734.0907,9.0876,47.8953,15.3497,37.3693,0,0.75,0.1887726756569454,NA,0.9794459582338588,1.444960319647934,1.6547599025561268,1.444960319647934,1.753623834206729,1.757851115312986,1.805476758224613,2.3242832303915257,2.015618930849852,2.400733690905459,2.956668744242028,23289.166666666664,151985.91666666666,151890.01184600923,3.515833163501314,3.513614633282186,16696.833333333332,16745.550858786126,215523.75,4322899,0.5908254166666667,0.16666666666666669,0.13333333333333333,0.6833333333333333,NA,165.06198583772996,137.22258984017105,154.24196197817832,151.45468624226663,NA,143.5223516696033,130.14445829326314,136.76141947986275,133.79077894033964,100.11464152178064,101.11880191914986,101.0962613598724,136.6839888054409,115.24720071878866,105.82087448160786,114.55169653939991,1216.96948225495,190.30981610280548,25435.97133575975,5154.350361460063,21340.371734688422,3386.6345753610026,468.12210081371575,7783.857760495495,24414.529020536174,5781.846141361612,6447.874872791583,3537.4377063184747,6816.939697742733,12218.26118967075,6295.795286368148,4205.23024357795,27179.993023842224,10471.736347353526,7004.9086633779625,9604.284375464,1365.6061607137476,2250.4175149740126,516.2997964858675,8265.27809722346,-3128.6394761235224,154391.8036410145
MOBN,Switzerland,SW,SW_MOBN,2011,42.8847,7.2276,4.2627,2036.8488,6.7094,65.399,13.4541,35.2106,0,0.5452898550724637,0.11942056359662882,NA,0.8523598809276155,1.2915033277363368,1.483858027603594,1.2915033277363368,1.6155405527157816,1.6298501731931938,1.7053589147440409,2.293820678218933,1.9218015889526188,2.5038295394695567,3.0626138100521394,5956.25,122892,122576.9411990825,2.842814509429899,2.83552637244318,19456.416666666668,19466.007802043892,179693.33333333334,4322899,0.5378165,0.03333333333333334,-0.1416666666666667,0.25,NA,172.22195534939704,145.55187876132177,161.85240196436624,164.3171066659869,NA,149.23217854470462,137.9917824484149,142.41610933359885,142.3066841310991,103.3717568856196,108.12716570731202,107.03113468575869,140.8602267636942,114.14166617577324,105.12151680897782,115.86621047408022,1340.3408497852274,190.63887918801024,27870.623052992,5864.2540419456145,23038.89839103705,3269.0172358796976,461.5987807052982,7837.186719271847,23360.1795328569,5817.183746575545,6607.527465442263,3495.877945300625,6722.408336630349,12411.785737961349,6277.963017572018,4342.369238767453,27842.003489877723,10588.780510321874,7148.410091274785,9691.329261087572,1519.8310338519025,2311.706212299978,513.622954209555,8295.32314525815,-3307.565603826175,157132.7997291655
MOBN,Switzerland,SW,SW_MOBN,2012,42.1885,7.3778,4.1403,2087.3513,8.136,63.2098,17.7967,30.2837,0,0.25,0.06736674248615611,NA,0.09986191029043195,0.4811566043125523,0.6575300691374254,0.4811566043125523,0.7749033546287248,0.8373077298230852,1.012454379302515,1.7355759908130786,1.251376334152342,1.5067122782252074,2.0953482313398974,10348.583333333334,125593.75,125591.83312587376,2.905313078098748,2.905268735769069,16796.25,16745.087271751127,178425.41666666666,4322899,-0.09430616666666666,-0.6333333333333333,-0.8666666666666667,-0.7000000000000001,NA,183.91899185303927,161.99541670170717,169.68067327781313,175.25102558933867,NA,155.24722790982446,153.57407606586696,147.62075405996904,148.91191980569994,114.91791664643056,115.25470948406326,111.31610629225432,144.9507150451099,120.28630075066422,107.23140944885064,123.21043427060084,1293.252587266105,198.73654819666925,27346.211561007876,5784.459756087573,22563.845473013174,3515.2784307179027,427.1086605009395,7941.62015344324,24136.330905744475,6004.16922568145,6806.003243165502,3364.7607603636775,6829.627014105416,12796.14734082975,6454.8622429456045,4534.125745997349,28069.32350957975,10655.915946633551,7062.531445113245,10165.492652171257,1276.892816877805,2293.5074238951124,533.238128253185,8349.997736695364,-3486.4352155945,158613.44872443075
MOBN,Switzerland,SW,SW_MOBN,2013,45.8237,7.6268,4.5053,2210.4684,9.057,66.2942,14.1629,25.7211,0,0.25,0.01979937182382834,NA,0.27576339429491603,0.7256976334253508,0.9349028726708074,0.7256976334253508,1.0650148378191855,1.095492920404877,1.242899876351507,1.746154908557626,1.231123542097999,1.2958723516218082,1.763764961467679,7601.916666666666,136524,136540.23869930118,3.1581584487632024,3.1585340924990657,14054.25,14014.781659081758,190734,4322899,0.11671858333333332,-0.14166666666666666,-0.16666666666666669,-0.21666666666666665,NA,201.69377159251744,172.41654642240113,175.2699121486968,183.46869865309264,NA,165.94368794931822,158.5432360822887,154.32139291629358,153.22809305621325,122.01559427891368,120.945329176497,115.73464914902374,149.23506043259312,126.0638898444916,108.9061491181922,124.2267750415247,1210.325467735075,204.881910854767,27969.83496704295,6181.881968031315,22699.154743986677,3508.5105905679,468.8721859403247,8090.018940855202,24445.60260280805,6178.2404980832225,6515.25947500744,3425.0521044129528,6998.431867852072,13699.92238320135,6907.701248888952,4889.946358328125,28380.639016989775,10798.211179387574,7139.154843716487,10667.4591116902,1333.81069795019,2328.4061654368024,521.7440230866978,8374.611353812648,-3481.211490722225,161895.22040787677
MOBN,Switzerland,SW,SW_MOBN,2014,46.705,7.728,5.0161,2301.4363,11.1559,51.176,19.92,22.9243,-0.02717391304347824,0.25,0.01177969681284898,NA,0.12917613120416324,0.5185697091047777,0.730308831944816,0.5185697091047777,0.7658047350342259,0.8018075055061897,0.8746339757909266,1.2836829683728426,0.796617041120588,0.8396309370676361,1.3499245353584886,2582.9166666666665,136763.75,136696.76269501774,3.0437607619786933,3.042269918604952,12362.083333333334,12331.066461689092,191827,4493249,0.3687019166666667,0.13333333333333333,0.48333333333333334,-0.01666666666666666,NA,208.3830834182027,177.4617431434949,179.13292969540947,188.43388604778937,NA,169.6485814780168,162.50800524989737,156.35743213483252,157.56063111443845,125.02616552572891,126.58057394961128,123.66718006658996,152.3839789121907,126.4393225221456,109.37530805507114,120.43304238179024,1342.0076015288626,191.04953323966976,28577.02645474135,6462.829928996131,22987.668077366776,2999.225950175875,507.01219850148175,8221.242097136785,25356.061344457048,6285.094285220968,6705.978470063135,3435.388157268875,7178.5321275281,13689.096404026075,6892.607492415233,4899.125587348497,29126.310105812525,10960.241537331549,7306.997414643965,11127.205941136475,1560.425250710695,2296.5714994043274,540.6939331864075,8484.217230919705,-3484.3599023068227,165525.30503108577
MOBN,Switzerland,SW,SW_MOBN,2015,46.2822,9.255,4.5643,2718.3546,10.4178,97.3688,13.3194,51.5888,-1.231060606060606,-0.23106060606060605,-0.755382888050165,NA,-0.5644962845326976,-0.24704995268419183,-0.06694116789008092,-0.24704995268419183,0.044802281876738403,0.10198101041470609,0.24241613207645815,0.7306384593868289,0.1088900012025012,0.13115154704393836,0.569240361952862,6624.166666666667,142809.58333333334,142877.13314027523,3.1783144742998517,3.179817836498162,10029.333333333334,10034.411403603168,200972.66666666663,4493249,-0.35423841666666667,-0.35,-0.45833333333333337,-1.1416666666666666,NA,211.09893572475377,179.87125748944726,181.77538933971016,191.28054603082575,NA,173.36856572764037,164.66508178535878,159.73172751368213,161.46209142244223,131.68708685882427,127.8340958054944,135.36010689924058,153.54050304448006,130.23171351732708,110.56114603816616,118.43433734012184,1203.4020985981524,156.133929629977,28724.84402706215,7568.253111114775,21649.30284256775,2854.3924825656,592.0882295437485,8099.776841919507,27382.630795717927,6309.233472789698,6468.577734167206,3321.384816904875,7257.050090648163,14063.36926246135,7034.482083109177,5099.185729596077,29408.00682672425,11119.782623973277,7330.411058724831,11377.095334226226,1285.0690624088925,2274.1998453720253,557.78352428936,8662.356847112334,-3621.2612777654977,168324.24676301226
MOBN,Switzerland,SW,SW_MOBN,2016,44.5099,9.0647,4.3427,2825.8507,6.8758,145.573,9.9824,57.6883,-1.25,-0.25,-0.7471735984848484,NA,-0.7904260822510822,-0.5035216991341991,-0.34728327922077923,-0.5035216991341991,-0.1969805735930736,-0.09700588023088023,0.02275422077922077,0.7176274891774892,-0.2532285714285714,-0.10391156204906205,0.3056445165945166,7625.416666666667,149317,149321.7872512105,3.323141005539644,3.32324754873835,10583,10610.44344712524,211097.16666666663,4493249,-0.2021735,-0.5083333333333333,-0.575,-0.43333333333333335,NA,208.20608748160757,186.12357200713495,183.5553197077008,188.24081256301457,NA,171.11779358173666,165.65818092602902,161.98218479063948,163.87836946338882,139.12828816392548,128.00916976722155,143.19254953840033,151.62123645872776,131.68988825902693,115.29726282186058,115.43213402216296,1228.6672094709625,159.9219122189275,30045.778578260673,8809.655269423045,21522.0344878649,2366.8095906113326,606.4740621660962,8180.80221148015,27788.11532080955,6301.396095496258,6383.661771526487,3320.917051394503,7467.396428923895,14060.466437509349,6988.236227020155,5062.07450708905,29601.078823052776,11222.551421158823,7335.513418619677,11965.303791441,1438.3856628233125,2249.60869838111,577.9614955182598,8913.4853584786,-3729.14380140745,171073.55535684375
MOBN,Switzerland,SW,SW_MOBN,2017,47.3396,8.8973,3.7945,2730.2853,12.0673,82.5397,17.7408,28.5289,-1.25,-0.25,-0.7315678667050807,NA,-0.5738410079601728,-0.23398060174315896,-0.08089912195398466,-0.23398060174315896,-0.00952779135751103,0.06667277723018569,0.16138084078498838,0.676032716150279,0.00876445143656241,0.08800015595367426,0.42841929975905946,4167.25,143142.25,143053.08014116192,3.0875574297362007,3.0856340489023517,11991.416666666666,12041.262593136093,206147.75,4636100,0.3491060833333333,0.025,0.05833333333333333,0.5333333333333333,92.92935634057972,202.92851375044464,190.95329727480757,183.46554394217728,189.2091759307787,91.96449800724638,166.44642394120737,170.4555312322496,165.75959883700872,167.35551595346334,144.2681668554254,133.26885776218137,146.45595103575002,150.0085776012388,129.95522321850416,114.24901306261314,115.3244368268825,1209.4998385398226,168.17043682600274,31603.66886066525,9703.343493283684,22112.098063556827,2584.0016042619,531.7783990031268,8235.984392049693,27399.41761279435,6254.2440188116225,6485.2188362590105,3399.164601391,7600.795966881117,13814.282116048926,6530.523503085057,4970.10755901165,30262.950628616476,11463.3216635452,7363.545779057147,12443.59107902715,1480.31609632171,2271.177141648425,592.7613407402628,9111.174218779932,-3837.9093317524976,174069.6692651725
MOBN,Switzerland,SW,SW_MOBN,2018,45.7833,8.5552,4.0964,2989.9301,12.7156,78.4767,16.4095,48.4268,-1.25,-0.25,-0.7347285006158347,NA,-0.4627806542775213,-0.1187999210224274,0.04562833592593823,-0.1187999210224274,0.1597714483158217,0.2581426000505604,0.33722314393478076,0.8488454752586146,0.22491249409513475,0.33993460477076204,0.730502705535442,1512.6666666666663,118103.08333333331,117743.05560654626,2.547466261153412,2.539700515660709,23038.833333333336,23289.690048793454,191008.66666666663,4636100,0.5272953333333333,0.23333333333333336,0.5,0.925,95.6813544384058,215.9827553862864,191.96390237641023,180.00822177788183,194.0830332885055,94.97202898550724,175.80906439771238,174.63963194479595,167.40684323182796,172.615284236569,151.99825509681918,138.81951190767285,144.80368995649718,146.87036801280885,127.39500180945603,113.1694582282155,115.83525820675794,1284.7007430672124,195.52765205408824,33291.8598306931,10785.13940970885,22640.633186903175,2975.326692506375,558.260903194543,8531.181542897386,27059.39668029135,6200.191536958558,6737.1358448771825,3546.9625311948,7971.474473430957,14306.905477830876,6510.50213991702,5124.169273843875,31650.0415981845,11587.3903251997,7426.50042253767,12821.0871127969,1489.39775133432,2338.9009920149474,607.1121697624025,9055.273731504152,-3925.20053923065,179363.47085958524
MOBN,Switzerland,SW,SW_MOBN,2019,46.1573,8.8828,3.8659,3191.5112,11.6823,92.7554,18.4463,51.6722,-1.25,-0.25,-0.7106353968253969,-0.75,-0.7988531481178792,-0.5945359201142953,-0.4690129283050622,-0.5945359201142953,-0.2999684548024651,-0.18574136322085408,-0.09755111071761528,0.28901191353988837,-0.24978247157749445,-0.10751711464651968,0.22623967088615257,2274.416666666667,106932.08333333331,106777.89709538658,2.30650942243121,2.303183647794195,35829.583333333336,35854.1052139293,181797.5,4636100,0.367076,0.45,0.7333333333333334,0.35833333333333334,98.62872074275364,221.7446196707518,193.7421343283362,177.1030600939479,198.62181512129973,98.6628921195652,180.36502255347435,175.67025294832212,168.3955018182132,178.7453650133494,158.13587651194757,144.2807772755209,143.80464574986874,145.02265924310603,127.3511431540266,113.37997809109808,116.43905019421132,1249.94668076844,192.4973993557365,35007.202799195,11779.394408658474,23307.42569854865,3125.451998378625,541.7105836100408,8580.816546160837,26180.340750595376,6263.648401430262,7007.533456589723,3602.92133568545,8062.675451763767,14401.644448383126,6574.6414463347155,5136.720858303001,32146.29856082,11773.36136488255,7399.399695306218,13227.2822701676,1536.8042062030374,2385.9068997292175,623.7339270514175,9071.690555877658,-3985.826686255425,181890.85478219777
MOBN,Switzerland,SW,SW_MOBN,2020,47.7073,9.2303,3.6599,3345.0978,10.7795,90.2648,19.5355,35.4925,NA,NA,NA,-0.75,-0.7041914751470243,-0.5674091660310195,-0.5025549838859336,-0.5674091660310195,-0.2610095197232211,-0.17303437909662167,-0.0314233255652306,0.36324107910586745,-0.2531898447535175,-6.30993450358439e-4,0.33193812702044967,503936.25,145719.83333333334,146550.75754190068,3.1697111982016533,3.1877855379020557,30420,30360.65856335428,230016.66666666663,4597259,0.11523833333333332,0.11666666666666668,0.30833333333333335,-0.7333333333333334,101.03127572463768,230.80989652797305,200.5880442528405,176.80096465854172,205.05525521390487,101.52282074275362,190.5767798291456,180.45481770174283,173.1526472016778,186.78913688412803,160.38548108714951,145.86164723725688,148.74501290269976,142.65861821254532,128.5175126806257,111.9489091026229,116.60989557465774,1236.1313217184425,188.91951667723652,33799.0851944386,12491.457709203323,21307.6733127134,2864.6964884636527,577.9324828072303,8392.661319921377,26340.395806965076,6152.057391113998,5821.110390553003,2116.978859140347,8245.852234550875,15132.960881125253,7075.273044570375,5211.328296032428,31819.590860497003,12054.448458257077,7429.6407400376,13021.982840294777,1210.8455727176038,2160.26501838123,527.5441165043128,8878.263087432473,-4124.530131745002,177694.627331587
MOBN,Switzerland,SW,SW_MOBN,2021,47.4038,9.1408,3.3164,3633.4,8.7588,128.9593,14.4581,48.9914,NA,NA,NA,-0.75,-0.5665848523647723,-0.36588574156900816,-0.2601529410235074,-0.36588574156900816,-0.18639087776258828,-0.10811757898534212,0.00443976703121439,0.17365298948127894,-0.18806220855168224,-0.05848148021569074,0.14554428495481128,233765.4166666667,137614.41666666666,137353.1003008155,2.993401430432061,2.9877172528416485,50834.416666666664,50976.51578621406,228930.16666666663,4597259,0.40783233333333335,0.3666666666666667,0.5583333333333333,0.5833333333333334,106.7102026268116,241.263038783902,210.29239274285283,180.04380597818854,218.9923697182348,108.01200733695651,200.39752620159825,190.42379669934144,183.78109029768683,200.1559404905728,165.68550675167347,150.77811261567876,157.24883284527016,138.83637714018596,127.01605221932604,117.3165376836278,115.52548530463454,1159.6124970178776,183.30743481727671,41127.897156048726,16405.162057312125,24722.806476013247,2394.4270013059727,547.6888663729977,8614.14614972531,24147.229238672124,6423.330055207595,6263.273589368003,2069.9020569908153,8696.20916824953,16140.010581157348,8059.2869406653645,4832.038111435398,33881.611010442,12190.22018486745,7452.13704083328,13895.78394138065,1399.3780867378125,2402.838274632125,562.5766499381173,9177.41665823423,-4174.395695136075,188142.91014496825
MOBN,Switzerland,SW,SW_MOBN,2022,42.0048,9.96,3.9002,3904.4907,8.7287,134.7669,12.408,48.5419,NA,NA,NA,-0.16666666666666674,0.4837802808239307,0.6962943481480381,0.7806414860851074,0.6962943481480381,1.145048046953682,1.2961633397145698,1.4722179399833577,1.715008706507705,1.2011069191423882,1.4476663614735126,1.72666609318091,20387.5,99576.66666666669,99374.33001336748,2.1660007988818264,2.1615995534157952,65301.416666666664,65322.93133733183,175549.41666666666,4597259,1.42547525,1.5416666666666667,2.1083333333333334,2.8333333333333335,112.47393143115944,256.1449403948727,219.4505335009376,184.75378692793592,232.77324527931435,115.47283523550723,210.01484006248333,202.34053823398744,191.74833692420685,214.29515426146065,167.0917571784671,159.73793840084062,164.0559910520188,139.73043502522498,124.58002294794107,120.46891776376556,111.31411956853574,1289.11378643789,161.6173369514795,43651.5339934065,17388.406578867973,26262.64435933447,2819.011635097825,589.4591024741737,8236.58289606238,22465.6353045951,6404.55345206898,6915.688884365572,3349.482972951875,9302.100256200598,16885.09600109025,7692.349566338865,5635.892072673325,34904.575209660004,12360.569182269675,7625.240331825933,14552.29806424185,1775.6400781631176,2550.54424932837,602.938384590522,9496.38804077286,-4297.372615575972,194664.881239911
MOBN,Switzerland,SW,SW_MOBN,2023,42.3576,10.2954,4.0958,4111.1669,19.7256,48.0146,40.591,19.3633,NA,NA,NA,1.5625,1.0018029406107496,1.0296054581034273,1.051647240369809,1.0296054581034273,1.5416639022072087,1.734411157959127,1.9415540022239393,2.008966719747326,1.6180041660888056,1.7929304309577192,2.1133384720172192,4816.833333333333,93536.08333333331,93540.87123255596,1.9828826294483617,1.9829841286972256,48693.5,48625.24673768478,160086.66666666666,4717177,1.6280528333333333,1.5333333333333332,2.0416666666666665,2.15,115.09716911231884,261.4659111336292,228.3406881512923,190.3700584484154,239.65014573653093,117.35860914855073,218.76335547345505,212.75362846079872,192.93235089790565,217.66883304314752,151.0937018845505,166.86594478258664,162.79451680383568,144.23068595039865,121.62380353628568,118.9594285598434,112.27576096917709,1295.613039571865,161.50387587795024,42913.15554201575,17859.916234030352,25111.906121236225,2509.8232706494273,670.1660028212152,8134.451649735723,23422.796481519923,6334.054722014287,7238.54877702016,3597.098097587375,9812.927447707742,16532.940059829023,6826.390503677,6023.748583564825,35591.059392242474,12363.673131281,7867.408361111915,14911.404116300651,1982.981731489925,2613.7718064055452,628.83916276636,9485.464537602433,-4417.01720785665,197096.53783604124
