date,total_return_index,price,total_assets,market_cap,folder,country_code,country,ticker,monthly_return,monthly_log_return
2008-02-29,41.52888,38.61529,2248.2355,1023.5744,SW_SPSN,SW,Switzerland,SPSN,0.05159034222554215,0.05030362994547378
2008-03-31,45.12159,41.95595,2248.2355,1112.125,SW_SPSN,SW,Switzerland,SPSN,0.08651112189878463,0.08297175710814447
2008-04-30,41.60483,38.68592,2248.2355,1025.4465,SW_SPSN,SW,Switzerland,SPSN,-0.07793962934373544,-0.08114457963391863
2008-05-30,42.55567,39.57004,2248.2355,1048.8819,SW_SPSN,SW,Switzerland,SPSN,0.022854077279008234,0.022596834839154405
2008-06-30,38.61427,35.90517,2353.6176,951.7372,SW_SPSN,SW,Switzerland,SPSN,-0.09261750549339254,-0.09719120386407874
2008-07-31,40.12375,37.30875,2353.6176,988.9418,SW_SPSN,SW,Switzerland,SPSN,0.03909124787287199,0.03834653104518028
2008-08-29,41.80248,38.8697,2353.6176,1030.3179,SW_SPSN,SW,Switzerland,SPSN,0.041838811177918434,0.040987239597337015
2008-09-30,42.20808,39.24685,2353.6176,1040.3149,SW_SPSN,SW,Switzerland,SPSN,0.009702773615345217,0.00965600399410414
2008-10-31,37.54732,34.91307,2353.6176,925.4397,SW_SPSN,SW,Switzerland,SPSN,-0.11042340708224596,-0.11700966774997602
2008-11-28,35.15505,32.68864,2353.6176,866.4768,SW_SPSN,SW,Switzerland,SPSN,-0.06371346876421535,-0.06583372623551108
2008-12-30,35.45538,32.9679,2568.3913,873.8724,SW_SPSN,SW,Switzerland,SPSN,0.008543011601462425,0.008506726586929407
2009-01-30,34.2493,31.84644,2568.3913,844.1526,SW_SPSN,SW,Switzerland,SPSN,-0.0340168403215535,-0.03460887796666279
2009-02-27,30.80333,28.64223,2568.3913,759.2188,SW_SPSN,SW,Switzerland,SPSN,-0.10061431912477037,-0.10604332552473528
2009-03-31,35.09636,32.63407,2568.3913,865.0302,SW_SPSN,SW,Switzerland,SPSN,0.1393690227647464,0.13047462037207871
2009-04-30,36.91989,34.32967,2568.3913,909.9754,SW_SPSN,SW,Switzerland,SPSN,0.05195780986974152,0.05065300882474619
2009-05-29,37.2419,34.62908,2568.3913,917.9121,SW_SPSN,SW,Switzerland,SPSN,0.008721856971946496,0.008684041300271072
2009-06-30,36.32325,33.77488,2899.1961,895.2697,SW_SPSN,SW,Switzerland,SPSN,-0.024667108820978556,-0.024976439406894944
2009-07-31,35.03761,32.57944,2899.1961,863.5821,SW_SPSN,SW,Switzerland,SPSN,-0.03539440991651355,-0.036035976129259545
2009-08-31,35.26046,32.78665,2899.1961,869.0747,SW_SPSN,SW,Switzerland,SPSN,0.006360308251618818,0.006340166849661169
2009-09-30,37.54602,34.91186,2899.1961,925.4076,SW_SPSN,SW,Switzerland,SPSN,0.06481934722349036,0.06280515775290149
2009-10-30,38.95256,36.21972,2899.1961,2034.7254,SW_SPSN,SW,Switzerland,SPSN,0.0374617602611409,0.0367771148638358
2009-11-30,39.53951,36.7655,2899.1961,2065.3855,SW_SPSN,SW,Switzerland,SPSN,0.015068329270271352,0.014955929705996133
2009-12-30,40.62196,37.772,5739.0348,2126.6008,SW_SPSN,SW,Switzerland,SPSN,0.02737641412349312,0.027008381928935978
2010-01-29,42.18634,39.22663,5739.0348,2203.6449,SW_SPSN,SW,Switzerland,SPSN,0.03851069716970823,0.03778766487771314
2010-02-26,43.96979,40.88496,5739.0348,2296.8055,SW_SPSN,SW,Switzerland,SPSN,0.04227553279094609,0.04140633523926632
2010-03-31,48.25191,44.86665,5739.0348,2520.4861,SW_SPSN,SW,Switzerland,SPSN,0.09738777465164139,0.09293260529604938
2010-04-30,46.27211,43.02575,5739.0348,2417.0694,SW_SPSN,SW,Switzerland,SPSN,-0.04103050013978726,-0.041896008712684674
2010-05-31,47.12391,43.81779,5739.0348,2461.5639,SW_SPSN,SW,Switzerland,SPSN,0.018408497040658167,0.018241111746144893
2010-06-30,51.53174,47.91637,6452.7632,2691.8113,SW_SPSN,SW,Switzerland,SPSN,0.09353701762014222,0.08941741298067392
2010-07-30,52.87151,46.54507,6452.7632,2614.7751,SW_SPSN,SW,Switzerland,SPSN,0.025998928039301594,0.025666701952029646
2010-08-31,56.37527,49.62958,6452.7632,2788.0546,SW_SPSN,SW,Switzerland,SPSN,0.06626933862868678,0.06416595670845622
2010-09-30,57.40146,50.53298,6452.7632,2838.8051,SW_SPSN,SW,Switzerland,SPSN,0.018202839649370972,0.018039151373754485
2010-10-29,56.74919,49.95876,6452.7632,2806.547,SW_SPSN,SW,Switzerland,SPSN,-0.011363299818506367,-0.011428355410215871
2010-11-30,55.64709,48.98854,6452.7632,2752.0426,SW_SPSN,SW,Switzerland,SPSN,-0.019420541509050593,-0.01961159788269163
2010-12-30,61.70857,54.32472,6693.4765,3038.0248,SW_SPSN,SW,Switzerland,SPSN,0.10892716941712499,0.10339303390974872
2011-01-31,58.47561,51.47861,6693.4765,2891.9279,SW_SPSN,SW,Switzerland,SPSN,-0.05239077813665105,-0.05381307493465679
2011-02-28,58.87083,51.82653,6693.4765,2911.4734,SW_SPSN,SW,Switzerland,SPSN,0.0067587153002763856,0.00673597757838404
2011-03-31,61.29028,53.95648,6693.4765,3031.1281,SW_SPSN,SW,Switzerland,SPSN,0.04109760300644649,0.04027554412962108
2011-04-29,64.80276,54.37917,6693.4765,3054.8735,SW_SPSN,SW,Switzerland,SPSN,0.0573089240251472,0.05572692911148072
2011-05-31,68.67587,57.62929,6693.4765,3237.4566,SW_SPSN,SW,Switzerland,SPSN,0.059767670389347494,0.058049705222801125
2011-06-30,68.10923,57.1538,6984.2962,3210.7446,SW_SPSN,SW,Switzerland,SPSN,-0.00825093296961521,-0.008285160318783034
2011-07-29,73.49387,61.67231,6984.2962,3464.5822,SW_SPSN,SW,Switzerland,SPSN,0.07905888820061557,0.07608926143235888
2011-08-31,71.24922,59.78872,6984.2962,3358.7672,SW_SPSN,SW,Switzerland,SPSN,-0.03054200302691923,-0.031018129659744056
2011-09-30,69.42338,58.25656,6984.2962,3272.6949,SW_SPSN,SW,Switzerland,SPSN,-0.02562610509981722,-0.025960173333476614
2011-10-31,68.1412,57.18062,6984.2962,3212.2516,SW_SPSN,SW,Switzerland,SPSN,-0.01846899416306147,-0.0186416755078957
2011-11-30,65.39842,54.87902,6984.2962,3082.9538,SW_SPSN,SW,Switzerland,SPSN,-0.04025141911207897,-0.041083923729131125
2011-12-30,66.88279,56.12463,7079.2258,3152.9286,SW_SPSN,SW,Switzerland,SPSN,0.022697337336284207,0.022443585263601434
2012-01-31,66.95201,56.18271,7079.2258,3156.1916,SW_SPSN,SW,Switzerland,SPSN,0.0010349448639925818,0.0010344096777838122
2012-02-29,67.60103,56.72734,7079.2258,3186.7874,SW_SPSN,SW,Switzerland,SPSN,0.009693809043223478,0.009647125527933821
2012-03-30,71.85806,60.29962,7079.2258,3387.4683,SW_SPSN,SW,Switzerland,SPSN,0.06297285707037314,0.061069564763225545
2012-04-30,76.22631,61.01862,7079.2258,3427.8598,SW_SPSN,SW,Switzerland,SPSN,0.06078997957918708,0.05901389430679495
2012-05-31,78.01451,62.45006,7079.2258,3508.2743,SW_SPSN,SW,Switzerland,SPSN,0.023459091749292282,0.023188156340741096
2012-06-29,79.67235,63.77715,7238.2256,3582.8264,SW_SPSN,SW,Switzerland,SPSN,0.02125040585398774,0.021027764601042144
2012-07-31,82.28247,65.86653,7238.2256,3700.2023,SW_SPSN,SW,Switzerland,SPSN,0.032760675441354525,0.032235484148941056
2012-08-31,79.08013,63.30308,7238.2256,3556.1946,SW_SPSN,SW,Switzerland,SPSN,-0.03891886084605878,-0.03969644157400542
2012-09-28,77.71373,62.20929,7238.2256,3494.7483,SW_SPSN,SW,Switzerland,SPSN,-0.017278676704249207,-0.017429695166202786
2012-10-31,77.87203,62.33601,7238.2256,3501.867,SW_SPSN,SW,Switzerland,SPSN,0.002036963095195521,0.0020348912988413467
2012-11-30,75.70849,60.60411,7238.2256,3709.7699,SW_SPSN,SW,Switzerland,SPSN,-0.027783274687972037,-0.02817653094745128
2012-12-28,77.45911,62.00546,7651.811,3796.8037,SW_SPSN,SW,Switzerland,SPSN,0.023123166239347848,0.022859876828251434
2013-01-31,76.35537,61.12193,7651.811,3742.702,SW_SPSN,SW,Switzerland,SPSN,-0.01424932457912309,-0.014351821039875496
2013-02-28,75.43565,60.3857,7651.811,3697.6204,SW_SPSN,SW,Switzerland,SPSN,-0.012045256279944683,-0.01211838823475488
2013-03-28,77.36505,61.93017,7651.811,3790.955,SW_SPSN,SW,Switzerland,SPSN,0.02557676642277218,0.02525515328372799
2013-04-30,79.97831,61.02893,7651.811,3735.7873,SW_SPSN,SW,Switzerland,SPSN,0.033778301700832625,0.03322034468434628
2013-05-31,74.39288,56.76687,7651.811,3474.8918,SW_SPSN,SW,Switzerland,SPSN,-0.06983680950497695,-0.07239523457797327
2013-06-28,72.51872,55.33675,7672.0137,3387.3506,SW_SPSN,SW,Switzerland,SPSN,-0.025192733498151987,-0.025515502907363468
2013-07-31,70.98556,54.16685,7672.0137,3315.7366,SW_SPSN,SW,Switzerland,SPSN,-0.02114157558213925,-0.021368259352465998
2013-08-30,71.37467,54.46377,7672.0137,3333.9122,SW_SPSN,SW,Switzerland,SPSN,0.005481537371825773,0.005466568422833872
2013-09-30,73.43829,56.03845,7672.0137,3458.1204,SW_SPSN,SW,Switzerland,SPSN,0.028912497949202365,0.028502417229540302
2013-10-31,71.84593,54.82337,7672.0137,3383.138,SW_SPSN,SW,Switzerland,SPSN,-0.02168296674663861,-0.021921496596665088
2013-11-29,72.38981,55.23839,7672.0137,3408.7486,SW_SPSN,SW,Switzerland,SPSN,0.007570087825434335,0.007541578498929046
2013-12-30,72.43384,55.27199,8583.1206,3410.8221,SW_SPSN,SW,Switzerland,SPSN,0.0006082347777953689,0.0006080498779941031
2014-01-31,74.11724,56.55653,8583.1206,3490.0912,SW_SPSN,SW,Switzerland,SPSN,0.023240518520072806,0.022974570303050265
2014-02-28,78.11916,59.61028,8583.1206,3678.537,SW_SPSN,SW,Switzerland,SPSN,0.05399445527113533,0.05258718945176151
2014-03-31,79.28787,60.50208,8583.1206,3733.57,SW_SPSN,SW,Switzerland,SPSN,0.014960606335244764,0.014849800248195506
2014-04-30,81.61851,59.3876,8583.1206,3664.7958,SW_SPSN,SW,Switzerland,SPSN,0.029394660242481052,0.028970920970761968
2014-05-30,79.52153,57.86179,8583.1206,3570.6386,SW_SPSN,SW,Switzerland,SPSN,-0.025692456282282117,-0.026028271875573467
2014-06-30,81.54419,59.33352,8450.792,3661.4587,SW_SPSN,SW,Switzerland,SPSN,0.025435375803257276,0.025117279287930557
2014-07-31,79.96214,58.18239,8450.792,3590.4225,SW_SPSN,SW,Switzerland,SPSN,-0.019401136978612343,-0.019591809238052812
2014-08-29,81.87884,59.57703,8450.792,3676.4851,SW_SPSN,SW,Switzerland,SPSN,0.023970093846912954,0.02368732096321101
2014-09-30,79.23044,57.64998,8450.792,3557.5678,SW_SPSN,SW,Switzerland,SPSN,-0.03234535320725107,-0.032880025205262876
2014-10-31,81.67758,59.43058,8450.792,3667.4482,SW_SPSN,SW,Switzerland,SPSN,0.030886361353035685,0.030418977187925623
2014-11-28,83.5459,60.79002,8450.792,3751.3387,SW_SPSN,SW,Switzerland,SPSN,0.022874330997563863,0.022616635823952142
2014-12-30,81.79711,59.51755,8817.0676,3672.2956,SW_SPSN,SW,Switzerland,SPSN,-0.020932086433924302,-0.021154268514352988
2015-01-30,103.57826,75.36605,8817.0676,4895.5282,SW_SPSN,SW,Switzerland,SPSN,0.2662826351688954,0.236085549333647
2015-02-27,109.63015,79.76955,8817.0676,5181.5648,SW_SPSN,SW,Switzerland,SPSN,0.05842818753665102,0.05678496567925647
2015-03-31,109.0928,79.37856,8817.0676,5156.1674,SW_SPSN,SW,Switzerland,SPSN,-0.00490148011290692,-0.004913531763299474
2015-04-30,110.00074,76.59575,8817.0676,4975.4053,SW_SPSN,SW,Switzerland,SPSN,0.008322639074256122,0.008288196881681597
2015-05-29,103.73922,72.23573,8817.0676,5070.08,SW_SPSN,SW,Switzerland,SPSN,-0.05692252615755122,-0.05860684294452006
2015-06-30,96.94269,67.50317,10309.0974,4737.9109,SW_SPSN,SW,Switzerland,SPSN,-0.06551553019195633,-0.06776027094259625
2015-07-31,103.26455,71.90521,10309.0974,5046.8814,SW_SPSN,SW,Switzerland,SPSN,0.06521234349903016,0.06317416285429116
2015-08-31,99.77342,69.47426,10309.0974,4876.2583,SW_SPSN,SW,Switzerland,SPSN,-0.0338076329195256,-0.034392326830445484
2015-09-30,93.08062,64.81393,10309.0974,4549.1591,SW_SPSN,SW,Switzerland,SPSN,-0.06707998984098174,-0.06943581583050926
2015-10-30,99.08427,68.9944,10309.0974,4842.5774,SW_SPSN,SW,Switzerland,SPSN,0.06449946293868702,0.0625047008314831
2015-11-30,101.06987,70.37701,10309.0974,4939.6203,SW_SPSN,SW,Switzerland,SPSN,0.020039507784636257,0.019841359668264114
2015-12-30,103.56876,72.11703,9896.9393,5033.3943,SW_SPSN,SW,Switzerland,SPSN,0.02472438126219023,0.02442368010170079
2016-01-29,105.17846,73.2379,9896.9393,5140.4207,SW_SPSN,SW,Switzerland,SPSN,0.01554233149069284,0.015422786536988179
2016-02-29,109.73244,76.40893,9896.9393,5362.9887,SW_SPSN,SW,Switzerland,SPSN,0.043297648586982485,0.042386512666743634
2016-03-31,110.73909,77.10988,9896.9393,5412.1871,SW_SPSN,SW,Switzerland,SPSN,0.00917367735557506,0.009131854760871937
2016-04-29,113.94922,75.98619,9896.9393,5333.3171,SW_SPSN,SW,Switzerland,SPSN,0.028988228095426782,0.028576016645974894
2016-05-31,114.61594,76.43079,9896.9393,5364.5229,SW_SPSN,SW,Switzerland,SPSN,0.00585102732603171,0.005833976543049792
2016-06-30,121.28861,80.88041,10093.3334,5730.0119,SW_SPSN,SW,Switzerland,SPSN,0.05821764407289254,0.05658602501444739
2016-07-29,122.45017,81.65498,10093.3334,5881.5628,SW_SPSN,SW,Switzerland,SPSN,0.009576826711098274,0.009531259600717604
2016-08-31,117.40798,78.29264,10093.3334,5639.375,SW_SPSN,SW,Switzerland,SPSN,-0.041177484686219734,-0.04204929389226337
2016-09-30,116.17577,77.47095,10093.3334,5580.189,SW_SPSN,SW,Switzerland,SPSN,-0.010495112853487476,-0.010550574945637159
2016-10-31,112.47885,75.00569,10093.3334,5402.6176,SW_SPSN,SW,Switzerland,SPSN,-0.03182178177084605,-0.032339098910816926
2016-11-30,114.76196,76.52816,10093.3334,5512.2804,SW_SPSN,SW,Switzerland,SPSN,0.02029812715901702,0.02009486611870307
2016-12-30,115.6152,77.09714,9841.1858,5553.2636,SW_SPSN,SW,Switzerland,SPSN,0.007434867790686139,0.007407365394813053
2017-01-31,114.64794,76.45213,9841.1858,5506.8039,SW_SPSN,SW,Switzerland,SPSN,-0.008366200983953687,-0.008401394069151183
2017-02-28,121.95044,81.32174,9841.1858,5857.5597,SW_SPSN,SW,Switzerland,SPSN,0.06369499530475631,0.06174869127687609
2017-03-31,122.64459,81.78463,9841.1858,5890.9011,SW_SPSN,SW,Switzerland,SPSN,0.0056920663836883545,0.00567592778618116
2017-04-28,123.57029,79.01425,9841.1858,5691.3521,SW_SPSN,SW,Switzerland,SPSN,0.007547825794843588,0.007519483483603955
2017-05-31,127.25382,81.3696,9841.1858,5861.0069,SW_SPSN,SW,Switzerland,SPSN,0.029809187952864802,0.0293735306651314
2017-06-30,123.50266,78.97101,9790.0141,5688.2374,SW_SPSN,SW,Switzerland,SPSN,-0.029477779134646,-0.029920980328795945
2017-07-31,118.60652,75.84028,9790.0141,5462.7328,SW_SPSN,SW,Switzerland,SPSN,-0.039644004428730506,-0.04045123454015924
2017-08-31,117.885,75.37892,9790.0141,5429.5013,SW_SPSN,SW,Switzerland,SPSN,-0.006083308067718396,-0.006101886771213843
2017-09-29,118.085,75.5068,9790.0141,5438.7129,SW_SPSN,SW,Switzerland,SPSN,0.0016965686898247068,0.0016951311428668318
2017-10-31,113.84988,72.79875,9790.0141,5243.6533,SW_SPSN,SW,Switzerland,SPSN,-0.03586501249100216,-0.03652396563836698
2017-11-30,112.45291,71.90549,9790.0141,5179.312,SW_SPSN,SW,Switzerland,SPSN,-0.012270280829457136,-0.01234618225218241
2017-12-29,119.33334,76.30503,9479.2353,5496.2083,SW_SPSN,SW,Switzerland,SPSN,0.06118498845427833,0.05938619735994547
2018-01-31,120.61014,77.12145,9479.2353,5555.0147,SW_SPSN,SW,Switzerland,SPSN,0.01069944074304785,0.010642606762072506
2018-02-28,118.99775,76.09044,9479.2353,5480.7519,SW_SPSN,SW,Switzerland,SPSN,-0.013368610632572109,-0.013458774990829637
2018-03-29,121.96605,77.98846,9479.2353,5617.4646,SW_SPSN,SW,Switzerland,SPSN,0.02494416911244124,0.0246381419482791
2018-04-30,125.79629,77.12428,9479.2353,5555.2189,SW_SPSN,SW,Switzerland,SPSN,0.03140414894144716,0.030921125257469588
2018-05-31,129.5175,79.40572,9479.2353,5719.5492,SW_SPSN,SW,Switzerland,SPSN,0.029581238047640568,0.029152154569295246
2018-06-29,127.36742,78.08753,9778.989,5624.6005,SW_SPSN,SW,Switzerland,SPSN,-0.016600691026309344,-0.016740026695524542
2018-07-31,126.95168,77.83264,9778.989,5606.2414,SW_SPSN,SW,Switzerland,SPSN,-0.003264100034372941,-0.0032694388296302494
2018-08-31,128.57363,78.82704,9778.989,5677.8676,SW_SPSN,SW,Switzerland,SPSN,0.012776120804387947,0.012695194724993085
2018-09-28,120.331,73.77358,9778.989,5602.8337,SW_SPSN,SW,Switzerland,SPSN,-0.064108246768797,-0.0662554574495821
2018-10-31,116.93479,71.6914,9778.989,5444.7003,SW_SPSN,SW,Switzerland,SPSN,-0.028223899078375414,-0.028629849902133513
2018-11-30,118.92435,72.91118,9778.989,5537.3378,SW_SPSN,SW,Switzerland,SPSN,0.017014269235015478,0.016871147680889608
2018-12-28,115.18424,70.61816,10394.6125,5367.8528,SW_SPSN,SW,Switzerland,SPSN,-0.03144948868755648,-0.031954643326308416
2019-01-31,120.62194,73.95195,10394.6125,5616.3807,SW_SPSN,SW,Switzerland,SPSN,0.047208715358976194,0.046128258114230596
2019-02-28,121.03615,74.2059,10394.6125,5635.667,SW_SPSN,SW,Switzerland,SPSN,0.003433952397051465,0.003428069845606589
2019-03-29,127.37437,78.09179,10394.6125,5930.7862,SW_SPSN,SW,Switzerland,SPSN,0.05236633848647698,0.05104128419780312
2019-04-30,122.0362,71.58636,10394.6125,5436.7226,SW_SPSN,SW,Switzerland,SPSN,-0.041909294624970506,-0.04281282347347227
2019-05-31,124.38906,72.96654,10394.6125,5541.5425,SW_SPSN,SW,Switzerland,SPSN,0.019280016913014286,0.019096512284087555
2019-06-28,130.96722,76.82528,10783.4754,5834.5999,SW_SPSN,SW,Switzerland,SPSN,0.05288375038769488,0.05153282856525878
2019-07-31,135.48965,79.47814,10783.4754,6036.0748,SW_SPSN,SW,Switzerland,SPSN,0.03453100707184609,0.03394819075751368
2019-08-30,154.31538,90.5213,10783.4754,6874.7625,SW_SPSN,SW,Switzerland,SPSN,0.13894588996281265,0.13010317671919744
2019-09-30,153.00218,89.75098,10783.4754,6816.2595,SW_SPSN,SW,Switzerland,SPSN,-0.008509845227351875,-0.008546260700785555
2019-10-31,157.52011,92.40119,10783.4754,7017.5333,SW_SPSN,SW,Switzerland,SPSN,0.02952853351501261,0.029100962997707036
2019-11-29,163.46648,95.88933,10783.4754,7282.4448,SW_SPSN,SW,Switzerland,SPSN,0.037749910154328825,0.03705482137363208
2019-12-30,175.76157,103.10163,11333.7194,7831.3924,SW_SPSN,SW,Switzerland,SPSN,0.075214747390413,0.0725204066435902
2020-01-31,187.98119,110.26965,11333.7194,8374.577,SW_SPSN,SW,Switzerland,SPSN,0.06952384414863833,0.06721354396093437
2020-02-28,185.62201,108.88575,11333.7194,8269.4751,SW_SPSN,SW,Switzerland,SPSN,-0.012550085463338134,-0.012629502949680193
2020-03-31,158.59451,89.41304,11333.7194,6790.5936,SW_SPSN,SW,Switzerland,SPSN,-0.14560503897140198,-0.15736170846611905
2020-04-30,153.88685,86.75893,11333.7194,6589.0242,SW_SPSN,SW,Switzerland,SPSN,-0.02968362524024326,-0.03013310111702955
2020-05-29,148.55776,83.75448,11333.7194,6360.8467,SW_SPSN,SW,Switzerland,SPSN,-0.03462992451921665,-0.03524375325213114
2020-06-30,145.91951,82.26708,11718.3345,6247.884,SW_SPSN,SW,Switzerland,SPSN,-0.017759085758966786,-0.017918670531848317
2020-07-31,136.97238,77.22283,11718.3345,5864.792,SW_SPSN,SW,Switzerland,SPSN,-0.061315515656542585,-0.06327586865247757
2020-08-31,133.8146,75.44252,11718.3345,5729.5843,SW_SPSN,SW,Switzerland,SPSN,-0.02305413689971636,-0.023324039835640308
2020-09-30,137.2915,77.40274,11718.3345,5878.4557,SW_SPSN,SW,Switzerland,SPSN,0.02598296448967452,0.02565114279949958
2020-10-30,128.05471,72.19519,11718.3345,5482.961,SW_SPSN,SW,Switzerland,SPSN,-0.06727867347942162,-0.06964880815147124
2020-11-30,133.99699,75.54535,11718.3345,5737.3935,SW_SPSN,SW,Switzerland,SPSN,0.046404228317724616,0.045359742536146684
2020-12-30,142.04627,80.0834,11727.917,6098.6878,SW_SPSN,SW,Switzerland,SPSN,0.060070603078471896,0.05833551258365318
2021-01-29,142.3443,80.25143,11727.917,6094.803,SW_SPSN,SW,Switzerland,SPSN,0.002098119155117706,0.0020959211769995584
2021-02-26,137.3271,77.42282,11727.917,5879.9802,SW_SPSN,SW,Switzerland,SPSN,-0.03524693296464987,-0.035883099470887345
2021-03-31,144.89357,78.7286,11727.917,5981.0403,SW_SPSN,SW,Switzerland,SPSN,0.055098156154175015,0.05363380160886638
2021-04-30,148.76625,80.83284,11727.917,6140.9004,SW_SPSN,SW,Switzerland,SPSN,0.0267277561040149,0.026376809245873864
2021-05-31,153.72368,83.52648,11727.917,6345.5372,SW_SPSN,SW,Switzerland,SPSN,0.03332362010872747,0.03278042288403171
2021-06-30,154.06399,83.71139,11741.6114,6359.5848,SW_SPSN,SW,Switzerland,SPSN,0.00221377734386774,0.0022113305492439013
2021-07-30,165.32891,89.83224,11741.6114,6824.588,SW_SPSN,SW,Switzerland,SPSN,0.07311844902887432,0.07056884807682837
2021-08-31,166.69916,90.57677,11741.6114,6881.15,SW_SPSN,SW,Switzerland,SPSN,0.008288024157420582,0.00825386708518685
2021-09-30,155.63186,84.5633,11741.6114,6424.3048,SW_SPSN,SW,Switzerland,SPSN,-0.06639085643862885,-0.06869740418310274
2021-10-29,161.79189,87.91038,11741.6114,6678.5838,SW_SPSN,SW,Switzerland,SPSN,0.03958077735497101,0.03881753319001864
2021-11-30,154.17098,83.76953,11741.6114,6364.0014,SW_SPSN,SW,Switzerland,SPSN,-0.047103164441678835,-0.048248633487405955
2021-12-30,159.46894,86.64819,13047.3295,6563.1797,SW_SPSN,SW,Switzerland,SPSN,0.034364184491789684,0.03378692344818046
2022-01-31,160.95792,87.45724,13047.3295,6644.1585,SW_SPSN,SW,Switzerland,SPSN,0.009337116055327055,0.009293794643128388
2022-02-28,161.15711,87.56547,13047.3295,6652.3806,SW_SPSN,SW,Switzerland,SPSN,0.0012375284173651302,0.0012367633102360596
2022-03-31,167.3309,89.28728,13047.3295,6783.1874,SW_SPSN,SW,Switzerland,SPSN,0.0383091382068097,0.03759356141231088
2022-04-29,174.51107,93.11861,13047.3295,7074.2543,SW_SPSN,SW,Switzerland,SPSN,0.042910006460253225,0.04201488894055063
2022-05-31,175.82733,93.82095,13047.3295,7127.612,SW_SPSN,SW,Switzerland,SPSN,0.007542558761458595,0.007514255893392249
2022-06-30,159.86779,83.76979,13788.4251,6426.7017,SW_SPSN,SW,Switzerland,SPSN,-0.09076825542422773,-0.0951552727696896
2022-07-29,170.11398,89.13874,13788.4251,6838.5995,SW_SPSN,SW,Switzerland,SPSN,0.06409164722925098,0.06212152182403747
2022-08-31,164.08487,85.97952,13788.4251,6596.2285,SW_SPSN,SW,Switzerland,SPSN,-0.03544159039721484,-0.03608488900625535
2022-09-30,156.53487,82.02336,13788.4251,6292.718,SW_SPSN,SW,Switzerland,SPSN,-0.04601277375543511,-0.04710499730424269
2022-10-31,155.80675,81.64183,13788.4251,6263.4475,SW_SPSN,SW,Switzerland,SPSN,-0.0046514875567342795,-0.004662339389499453
2022-11-30,152.65492,79.99029,13788.4251,6136.7435,SW_SPSN,SW,Switzerland,SPSN,-0.020229097904936655,-0.020436508019157924
2022-12-30,154.90421,81.16891,13946.2885,6227.1652,SW_SPSN,SW,Switzerland,SPSN,0.01473447432942221,0.014626976624181862
2023-01-31,155.83397,81.65609,13946.2885,6264.5415,SW_SPSN,SW,Switzerland,SPSN,0.00600216094836914,0.005984219735249471
2023-02-28,152.61964,79.9718,13946.2885,6135.3251,SW_SPSN,SW,Switzerland,SPSN,-0.020626632306165238,-0.02084233255471126
2023-03-31,152.93805,76.56997,13946.2885,5874.3412,SW_SPSN,SW,Switzerland,SPSN,0.002086297674401605,0.0020841243776461944
2023-04-28,164.06325,82.13991,13946.2885,6301.6596,SW_SPSN,SW,Switzerland,SPSN,0.07274317934614705,0.07021908676734719
2023-05-31,157.81643,79.01238,13946.2885,6061.7198,SW_SPSN,SW,Switzerland,SPSN,-0.03807568117783855,-0.03881950207416332
2023-06-30,158.77349,79.49154,14097.3631,6098.4803,SW_SPSN,SW,Switzerland,SPSN,0.00606438759259742,0.006046073200576692
2023-07-31,176.1412,88.18686,14097.3631,6765.573,SW_SPSN,SW,Switzerland,SPSN,0.10938671184969229,0.10380735078620315
2023-08-31,177.20012,88.71702,14097.3631,6806.2461,SW_SPSN,SW,Switzerland,SPSN,0.006011767831716863,0.005993769254972351
2023-09-29,173.33669,86.78275,14097.3631,6657.8517,SW_SPSN,SW,Switzerland,SPSN,-0.021802637605437214,-0.02204382726718204
2023-10-31,175.2543,87.74283,14097.3631,6731.5071,SW_SPSN,SW,Switzerland,SPSN,0.011062920377676422,0.011002173885820156
2023-11-30,184.48176,92.36265,14097.3631,7085.9334,SW_SPSN,SW,Switzerland,SPSN,0.05265183222323233,0.051312534814523046
2023-12-29,193.28471,96.76993,14839.4188,7424.0541,SW_SPSN,SW,Switzerland,SPSN,0.04771718353077281,0.04661368643611133
2024-01-31,187.79325,94.02058,14839.4188,7213.1277,SW_SPSN,SW,Switzerland,SPSN,-0.028411248877368456,-0.028822659604723706
2024-02-29,176.80188,88.51764,14839.4188,6790.9497,SW_SPSN,SW,Switzerland,SPSN,-0.05852910048683857,-0.06031184000503203
2024-03-28,181.53265,87.40617,14839.4188,6705.679,SW_SPSN,SW,Switzerland,SPSN,0.02675746434370474,0.02640574370266575
2024-04-30,180.34783,86.83569,14839.4188,6713.0538,SW_SPSN,SW,Switzerland,SPSN,-0.006526759786738112,-0.006548152216365346
2024-05-31,176.56964,85.01653,14839.4188,6572.4189,SW_SPSN,SW,Switzerland,SPSN,-0.020949461936969227,-0.02117201565629011
2024-06-28,183.78137,88.4889,14517.3689,6840.8599,SW_SPSN,SW,Switzerland,SPSN,0.040843544790599484,0.04003148514901357
2024-07-31,192.14415,92.5155,14517.3689,7152.146,SW_SPSN,SW,Switzerland,SPSN,0.04550395940567853,0.04449902697232953
2024-08-30,211.19363,101.68763,14517.3689,7861.2213,SW_SPSN,SW,Switzerland,SPSN,0.0991416080062808,0.09452951880988196
2024-09-30,209.24418,100.74899,14517.3689,7788.6575,SW_SPSN,SW,Switzerland,SPSN,-0.00923062878364278,-0.009273495029699177
